Feature ID	Taxon	Confidence
AB872783	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Dactylosporangium; s__Dactylosporangium sucinum	1.0
MJ030-2-barcode60-umi343bins-ubs-220	d__Bacteria; p__Desulfobacterota_I; c__RBG-13-43-22; o__RBG-13-43-22; f__RBG-13-43-22; g__RBG-13-43-22; s__RBG-13-43-22 sp001797675	1.0
RS-GCF-003999995.1-NZ-RJAD01000005.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383184; s__	1.0
MN620432	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_502124; s__Devosia_A_502124 aurantiaca	1.0
G003612515	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__D16-34; s__D16-34 sp003612515	1.0
G008015595	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosomonas; s__Nitrosomonas sp008015595	1.0
MJ030-2-barcode59-umi37793bins-ubs-18	d__Bacteria; p__Desulfobacterota_I; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulforhopalus; s__Desulforhopalus sp000961725	1.0
G007954425	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485351; s__Novosphingobium ginsenosidimutans	1.0
GB-GCA-900119745.1-FPKQ01000043.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Mesorhizobium_F_498388; s__	1.0
G900176425	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Moheibacter; s__Moheibacter sediminis	1.0
RS-GCF-013096935.1-NZ-SDLF01000050.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__Brevibacillus_D thermoruber	1.0
MJ033-1-barcode47-umi343bins-ubs-489	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__; g__; s__	1.0
MJ034-2-barcode54-umi1736bins-ubs-252	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Dinghuibacter; s__	1.0
RS-GCF-001682865.1-NZ-MAQX01000033.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_C; s__	1.0
MJ031-1-barcode30-umi12666bins-ubs-38	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Aurantisolimonas; s__Aurantisolimonas haloimpatiens	1.0
MJ034-1-barcode33-umi12830bins-ubs-27	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus	1.0
MJ020-1-barcode31-umi97860bins-ubs-4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Catalimonadaceae_908648; g__Flexibacter; s__Flexibacter flexilis	1.0
FR774994	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea; s__Bosea robiniae	1.0
MJ010-2-barcode71-umi92911bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__Chryseolinea serpens	1.0
MJ032-1-barcode26-umi30596bins-ubs-13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Terrimonas_941540; s__	1.0
MJ034-2-barcode72-umi8765bins-ubs-22	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
FN386750	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A_392027; s__Marmoricola_A_392027 scoriae	1.0
KX185933	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chryseobacterium_796614; s__Chryseobacterium lineare	1.0
MJ034-2-barcode71-umi4238bins-ubs-73	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium hydrocarbonoxydans	1.0
MG984574	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ferrovibrionales; f__Ferrovibrionaceae; g__Ferrovibrio; s__Ferrovibrio terrae	1.0
FN179488	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Ureibacillus; s__Ureibacillus acetophenoni	1.0
MJ030-2-barcode69-umi114126bins-ubs-3	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__67-14; s__67-14 sp001897355	1.0
MJ010-2-barcode71-umi180228bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Arenimonas_613591; s__Arenimonas subflava	1.0
MJ034-1-barcode33-umi28302bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Arenimonas_613591; s__	1.0
RS-GCF-003499275.1-NZ-QWDF01000001.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__Sphingomicrobium mesophila	1.0
MJ034-2-barcode56-umi8346bins-ubs-26	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_AC; s__Paenibacillus_AC arcticus	1.0
G900176345	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium; s__Allorhizobium sp900176345	1.0
RS-GCF-011927635.1-NZ-JAATJB010000034.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 trueperi	1.0
MJ032-2-barcode72-umi31449bins-ubs-18	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1020; g__UBA1020; s__UBA1020 sp002348615	1.0
MJ030-2-barcode74-umi17217bins-ubs-37	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	1.0
X93184	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium hodleri	1.0
RS-GCF-001909085.1-NZ-LVYY01000053.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366882; s__Paenibacillus_J_366882 helianthi	1.0
MJ020-2-barcode70-umi83363bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395; s__Hydrogenophaga aromaticivorans	1.0
MJ031-1-barcode42-umi35945bins-ubs-5	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1020; g__UBA1020; s__UBA1020 sp002348615	1.0
MJ034-1-barcode32-umi10451bins-ubs-33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__Emticicia sp002855535	1.0
MJ020-1-barcode34-umi84270bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Pseudoduganella; s__	1.0
EF575565	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pararheinheimera; s__Pararheinheimera tangshanensis	1.0
MJ031-1-barcode30-umi4564bins-ubs-100	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilus; s__Vermiphilus pyriformis	1.0
MN519464	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_A; s__Aquabacterium_A terrae	1.0
G000516555	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__P52-10; s__P52-10 sp000516555	1.0
EF191199	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora_H_372070; s__Micromonospora_H_372070 lutea	1.0
MJ030-2-barcode59-umi11626bins-ubs-44	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	1.0
MJ034-1-barcode30-umi22331bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Piscinibacter; s__	1.0
RS-GCF-000353835.1-NZ-AORM01000073.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T cagae	1.0
MJ030-1-barcode42-umi51502bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ferruginibacter; s__Ferruginibacter sp002400445	1.0
MJ020-1-barcode31-umi129971bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter_A_608626; s__Steroidobacter_A_608626 soli	1.0
MF193602	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus litorisediminis	1.0
RS-GCF-000383555.1-NZ-KB911577.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_B; s__Rhodococcus_B fascians_E_375114	1.0
MJ030-1-barcode25-umi14141bins-ubs-31	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__; s__	1.0
G004144185	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__UBA1952; s__UBA1952 sp004144185	1.0
RS-GCF-014646955.1-NZ-BMOG01000032.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__	1.0
MJ020-1-barcode44-umi52521bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ031-1-barcode42-umi18083bins-ubs-27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
MJ034-1-barcode33-umi21639bins-ubs-8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__Chryseolinea serpens	1.0
MJ030-2-barcode59-umi49723bins-ubs-13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Crocinitomicaceae; g__Crocinitomix; s__	1.0
MJ034-1-barcode32-umi11388bins-ubs-31	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__	1.0
MJ031-2-barcode69-umi12369bins-ubs-38	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae; g__Terriglobus_A; s__Terriglobus_A albidus	1.0
JF824798	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Aeromicrobium massiliense	1.0
MJ030-1-barcode25-umi109869bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ferruginibacter; s__	1.0
GB-GCA-017306795.1-JAFKHK010000009.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Berkiellales; f__Berkiellaceae; g__Berkiella_A; s__Berkiella_A aquae	1.0
MJ031-1-barcode42-umi8663bins-ubs-57	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Daejeonella; s__Daejeonella oryzae	1.0
MJ010-1-barcode26-umi104323bins-ubs-6	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
G009692205	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__UBA2982; s__UBA2982 sp009692205	1.0
KM396264	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes luteus	1.0
MJ020-1-barcode44-umi79038bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__	1.0
AB681749	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Piscinibacter; s__Piscinibacter aquaticus	1.0
MJ034-2-barcode65-umi18576bins-ubs-3	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__20CM-2-55-15; f__20CM-2-55-15; g__DSPE01; s__DSPE01 sp011046715	1.0
GB-GCA-005768725.1-VAFM01000001.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	1.0
RS-GCF-000315975.1-NZ-AMWQ01000013.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_294103; g__Bacillus_P_294101; s__Bacillus_P_294101 licheniformis	1.0
MJ034-1-barcode34-umi8053bins-ubs-52	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavitalea_936101; s__	1.0
MJ020-2-barcode70-umi24523bins-ubs-22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	1.0
MJ034-1-barcode48-umi26031bins-ubs-4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA8199; g__UBA8199; s__UBA8199 sp003527065	1.0
MJ030-2-barcode59-umi103035bins-ubs-4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera_756365; s__Lacunisphaera limnophila	1.0
MJ034-2-barcode67-umi18500bins-ubs-3	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41694; f__Propionisporaceae_41694; g__Pelosinus; s__	1.0
MJ031-1-barcode30-umi7371bins-ubs-64	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__DSM-2933; g__Pseudobacteroides; s__Pseudobacteroides cellulosolvens	1.0
GB-GCA-018821435.1-JAHJME010000030.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium panacis	1.0
G000297495	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Janibacter_A_390549; s__Janibacter_A_390549 hoylei	1.0
DQ462461	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995; s__Lysobacter_A_615995 niabensis	1.0
MJ020-1-barcode31-umi8870bins-ubs-46	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	1.0
MJ010-1-barcode26-umi154274bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803; s__Devosia_A_501803 confluentis	1.0
MJ031-1-barcode27-umi16613bins-ubs-29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__	1.0
MJ034-2-barcode60-umi4480bins-ubs-64	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_427640; g__OLB17_427637; s__OLB17 sp003223025	1.0
GB-GCA-900466945.1-UBNV01000029.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium; s__Allorhizobium rhizophilum	1.0
MJ030-2-barcode50-umi53011bins-ubs-12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Calidifontimicrobium; s__Calidifontimicrobium sediminis	1.0
MJ034-1-barcode34-umi19454bins-ubs-13	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ020-1-barcode31-umi123586bins-ubs-4	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
AB694977	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615544; s__Lysobacter_A_615544 oligotrophicus	1.0
KJ721000	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea; s__Bosea vaviloviae_B_503600	1.0
G008933705	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__AWTP1-13; s__AWTP1-13 sp008933705	1.0
RS-GCF-001418505.1-NZ-LIQO01000098.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_395345; s__Streptomyces_G_395345 albus	1.0
EF466123	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 islandensis	1.0
GB-GCA-016793355.1-JAEUMG010000297.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Nordella; s__	1.0
MJ020-2-barcode52-umi47988bins-ubs-8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hylemonella_582308; s__Hylemonella sp001432305	1.0
MJ010-1-barcode26-umi34561bins-ubs-20	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ032-2-barcode71-umi60857bins-ubs-7	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
AB361068	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_502124; s__Devosia_A_502124 yakushimensis	1.0
MJ034-1-barcode33-umi15259bins-ubs-20	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus	1.0
G009377585	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__WYBJ01; g__WYBJ01; s__WYBJ01 sp009377585	1.0
MJ030-2-barcode50-umi31304bins-ubs-22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter_909912; s__	1.0
DQ291142	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_Z_364736; s__Paenibacillus_Z_364736 sepulcri	1.0
MJ020-2-barcode70-umi66345bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niabella; s__Niabella yanshanensis	1.0
MF797952	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Paracnuella; s__Paracnuella aquatica	1.0
G000389965	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes sp000389965	1.0
MJ034-1-barcode31-umi14474bins-ubs-22	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984204; o__2-01-FULL-59-12; f__2-01-FULL-59-12; g__2-01-FULL-59-12; s__2-01-FULL-59-12 sp001800075	1.0
MN020372	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Georgenia_386131; s__Georgenia wutianyii	1.0
AJ865471	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes liguriensis	1.0
AB680784	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Variovorax; s__Variovorax paradoxus_C_587666	1.0
MJ034-1-barcode33-umi13010bins-ubs-25	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pelomonas; s__Pelomonas sp001425165	1.0
RS-GCF-001633105.1-NZ-LUKZ01000020.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Acidovorax_A; s__Acidovorax_A kalamii	1.0
RS-GCF-018129085.1-NZ-JAAGBB010000108.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Plastoroseomonas; s__	1.0
MJ033-1-barcode36-umi29238bins-ubs-8	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656; g__QHVH01; s__QHVH01 sp003222245	1.0
MJ033-1-barcode35-umi33107bins-ubs-6	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__GW-Nitrospira-1; s__GW-Nitrospira-1 sp002839535	1.0
GB-GCA-902812425.1-CADDZK010000089.1	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__	1.0
HQ268006	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_399870; s__Streptomyces_G_399870 graminilatus	1.0
MJ031-1-barcode30-umi30634bins-ubs-8	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__20CM-2-55-15; f__20CM-2-55-15; g__DSPE01; s__DSPE01 sp011046715	1.0
GB-GCA-018240245.1-JAFEGD010000189.1	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Turneriellales; f__Turneriellaceae; g__Turneriella; s__Turneriella parva	1.0
MJ031-1-barcode30-umi25911bins-ubs-13	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
EU877263	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Parasegetibacter; s__Parasegetibacter luojiensis	1.0
MJ030-1-barcode25-umi84098bins-ubs-5	d__Bacteria; p__Armatimonadota; c__UBA5829; o__DSUL01; f__DSUL01; g__DSUL01; s__	1.0
MJ030-1-barcode25-umi25731bins-ubs-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Achromobacter; s__Achromobacter mucicolens	1.0
MJ009-1-barcode34-umi1759bins-ubs-232	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales_A; f__Legionellaceae_A; g__Legionella_D; s__	1.0
MJ033-1-barcode40-umi13599bins-ubs-22	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ031-2-barcode61-umi31239bins-ubs-11	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__172606-1; g__Rhodocytophaga; s__Rhodocytophaga rosea	1.0
RS-GCF-004362195.1-NZ-SNWG01000005.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383167; s__	1.0
MJ034-1-barcode32-umi16122bins-ubs-18	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ferruginibacter; s__	1.0
